agency_cd,site_no,parameter_cd,ts_id,year_nu,month_nu,mean_va
USGS,8206900,62614,137233,2009,8,211.523
USGS,8206900,62614,137233,2009,10,211.401
USGS,8206900,62614,137233,2009,11,211.137
USGS,8206900,62614,137233,2009,12,210.995
USGS,8206900,62614,137233,2010,1,211.107
USGS,8206900,62614,137233,2010,2,211.739
USGS,8206900,62614,137233,2010,3,211.616
USGS,8206900,62614,137233,2010,5,216.992
USGS,8206900,62614,137233,2010,8,216.539
USGS,8206900,62614,137233,2010,10,216.053
USGS,8206900,62614,137233,2010,11,215.48
USGS,8206900,62614,137233,2010,12,215.006
USGS,8206900,62614,137233,2011,1,214.85
USGS,8206900,62614,137233,2011,2,214.626
USGS,8206900,62614,137233,2011,5,213.178
USGS,8206900,62614,137233,2011,8,210.821
USGS,8206900,62614,137233,2011,9,209.993
USGS,8206900,62614,137233,2011,10,209.595
USGS,8206900,62614,137233,2011,11,209.055
USGS,8206900,62614,137233,2011,12,208.719
USGS,8206900,62614,137233,2012,1,208.493
USGS,8206900,62614,137233,2012,4,207.912
USGS,8206900,62614,137233,2012,5,207.803
USGS,8206900,62614,137233,2012,6,207.384
USGS,8206900,62614,137233,2012,7,206.769
USGS,8206900,62614,137233,2012,8,205.961
USGS,8206900,62614,137233,2012,9,204.852
USGS,8206900,62614,137233,2012,10,204.95
USGS,8206900,62614,137233,2012,11,204.383
USGS,8206900,62614,137233,2012,12,203.643
USGS,8206900,62614,137233,2013,1,203.07
USGS,8206900,62614,137233,2013,2,202.857
USGS,8206900,62614,137233,2013,3,202.137
USGS,8206900,62614,137233,2013,4,201.103
USGS,8206900,62614,137233,2013,5,200.43
USGS,8206900,62614,137233,2013,6,200.157
USGS,8206900,62614,137233,2013,7,199.56
USGS,8206900,62614,137233,2013,8,198.881
USGS,8206900,62614,137233,2013,9,198.325
USGS,8206900,62614,137233,2013,10,198.141
USGS,8206900,62614,137233,2013,11,197.985
USGS,8206900,62614,137233,2013,12,197.644
USGS,8206900,62614,137233,2014,1,197.337
USGS,8206900,62614,137233,2014,2,197.002
USGS,8206900,62614,137233,2014,4,196.459
USGS,8206900,62614,137233,2014,5,196.003
USGS,8206900,62614,137233,2014,6,195.828
USGS,8206900,62614,137233,2014,7,195.131
USGS,8206900,62614,137233,2014,8,194.257
USGS,8206900,62614,137233,2014,10,193.117
USGS,8206900,62614,137233,2014,11,192.751
USGS,8206900,62614,137233,2014,12,192.459
USGS,8206900,62614,137233,2015,1,192.214
USGS,8206900,62614,137233,2015,2,191.937
USGS,8206900,62614,137233,2015,3,191.958
USGS,8206900,62614,137233,2015,4,192.52
USGS,8206900,62614,137233,2015,5,194.505
USGS,8206900,62614,137233,2015,6,200.415
USGS,8206900,62614,137233,2015,7,199.954
USGS,8206900,62614,137233,2015,8,199.098
USGS,8206900,62614,137233,2015,9,198.31
USGS,8206900,62614,137233,2015,10,197.825
USGS,8206900,62614,137233,2015,11,197.676
USGS,8206900,62614,137233,2015,12,197.36
USGS,8206900,62614,137233,2016,1,197.152
USGS,8206900,62614,137233,2016,2,197.01
USGS,8206900,62614,137233,2016,3,197.619
USGS,8206900,62614,137233,2016,4,197.244
USGS,8206900,62614,137233,2016,5,196.847
USGS,8206900,62614,137233,2016,6,198.858
USGS,8206900,62614,137233,2016,7,198.51
USGS,8206900,62614,137233,2016,8,199.014
USGS,8206900,62614,137233,2016,9,201.615
USGS,8206900,62614,137233,2016,10,201.514
USGS,8206900,62614,137233,2016,11,201.05
USGS,8206900,62614,137233,2016,12,200.93
USGS,8206900,62614,137233,2017,1,200.684
USGS,8206900,62614,137233,2017,2,200.409
USGS,8206900,62614,137233,2017,3,200.535
USGS,8206900,62614,137233,2017,4,200.155
USGS,8206900,62614,137233,2017,5,199.516
USGS,8206900,62614,137233,2017,6,199.057
USGS,8206900,62614,137233,2017,7,198.303
USGS,8206900,62614,137233,2017,8,197.574
USGS,8206900,62614,137233,2017,9,197.045
USGS,8206900,62614,137233,2017,10,197.03
USGS,8206900,62614,137233,2017,11,196.487
USGS,8206900,62614,137233,2017,12,196.167
USGS,8206900,62614,137233,2018,1,195.873
USGS,8206900,62614,137233,2018,2,195.589
USGS,8206900,62614,137233,2018,3,195.27
USGS,8206900,62614,137233,2018,4,194.869
USGS,8206900,62614,137233,2018,5,194.458
USGS,8206900,62614,137233,2018,6,193.817
USGS,8206900,62614,137233,2018,7,193.257
USGS,8206900,62614,137233,2018,8,192.359
USGS,8206900,62614,137233,2018,9,194.69
USGS,8206900,62614,137233,2018,11,206.237
USGS,8206900,62614,137233,2018,12,206.615
USGS,8206900,62614,137233,2019,1,206.552
USGS,8206900,62614,137233,2019,3,206.405
USGS,8206900,62614,137233,2019,4,206.545
USGS,8206900,62614,137233,2019,5,206.644
USGS,8206900,62614,137233,2019,6,206.225
USGS,8206900,62614,137233,2019,7,205.776
USGS,8206900,62614,137233,2019,8,204.95
USGS,8206900,62614,137233,2019,9,204.258
USGS,8206900,62614,137233,2019,10,203.654
USGS,8206900,62614,137233,2019,11,203.25
USGS,8206900,62614,137233,2019,12,202.94
USGS,8206900,62614,137233,2020,1,202.692
USGS,8206900,62614,137233,2020,2,202.453
USGS,8206900,62614,137233,2020,3,202.28
USGS,8206900,62614,137233,2020,4,202.287
USGS,8206900,62614,137233,2020,5,201.904
USGS,8206900,62614,137233,2020,6,201.591
USGS,8206900,62614,137233,2020,7,200.886
USGS,8206900,62614,137233,2020,8,200.162
